time_stamp,count_samples_VV_inc30,sigma0_db_102_VV_inc30,stdev_sigma0_db_102_VV_inc30,sigma0_db_133_VV_inc30,stdev_sigma0_db_133_VV_inc30,sigma0_db_167_VV_inc30,stdev_sigma0_db_167_VV_inc30,count_samples_VH_inc30,sigma0_db_102_VH_inc30,stdev_sigma0_db_102_VH_inc30,sigma0_db_133_VH_inc30,stdev_sigma0_db_133_VH_inc30,sigma0_db_167_VH_inc30,stdev_sigma0_db_167_VH_inc30,count_samples_HV_inc30,sigma0_db_102_HV_inc30,stdev_sigma0_db_102_HV_inc30,sigma0_db_133_HV_inc30,stdev_sigma0_db_133_HV_inc30,sigma0_db_167_HV_inc30,stdev_sigma0_db_167_HV_inc30,count_samples_HH_inc30,sigma0_db_102_HH_inc30,stdev_sigma0_db_102_HH_inc30,sigma0_db_133_HH_inc30,stdev_sigma0_db_133_HH_inc30,sigma0_db_167_HH_inc30,stdev_sigma0_db_167_HH_inc30,count_samples_VV_inc40,sigma0_db_102_VV_inc40,stdev_sigma0_db_102_VV_inc40,sigma0_db_133_VV_inc40,stdev_sigma0_db_133_VV_inc40,sigma0_db_167_VV_inc40,stdev_sigma0_db_167_VV_inc40,count_samples_VH_inc40,sigma0_db_102_VH_inc40,stdev_sigma0_db_102_VH_inc40,sigma0_db_133_VH_inc40,stdev_sigma0_db_133_VH_inc40,sigma0_db_167_VH_inc40,stdev_sigma0_db_167_VH_inc40,count_samples_HV_inc40,sigma0_db_102_HV_inc40,stdev_sigma0_db_102_HV_inc40,sigma0_db_133_HV_inc40,stdev_sigma0_db_133_HV_inc40,sigma0_db_167_HV_inc40,stdev_sigma0_db_167_HV_inc40,count_samples_HH_inc40,sigma0_db_102_HH_inc40,stdev_sigma0_db_102_HH_inc40,sigma0_db_133_HH_inc40,stdev_sigma0_db_133_HH_inc40,sigma0_db_167_HH_inc40,stdev_sigma0_db_167_HH_inc40,count_samples_VV_inc50,sigma0_db_102_VV_inc50,stdev_sigma0_db_102_VV_inc50,sigma0_db_133_VV_inc50,stdev_sigma0_db_133_VV_inc50,sigma0_db_167_VV_inc50,stdev_sigma0_db_167_VV_inc50,count_samples_VH_inc50,sigma0_db_102_VH_inc50,stdev_sigma0_db_102_VH_inc50,sigma0_db_133_VH_inc50,stdev_sigma0_db_133_VH_inc50,sigma0_db_167_VH_inc50,stdev_sigma0_db_167_VH_inc50,count_samples_HV_inc50,sigma0_db_102_HV_inc50,stdev_sigma0_db_102_HV_inc50,sigma0_db_133_HV_inc50,stdev_sigma0_db_133_HV_inc50,sigma0_db_167_HV_inc50,stdev_sigma0_db_167_HV_inc50,count_samples_HH_inc50,sigma0_db_102_HH_inc50,stdev_sigma0_db_102_HH_inc50,sigma0_db_133_HH_inc50,stdev_sigma0_db_133_HH_inc50,sigma0_db_167_HH_inc50,stdev_sigma0_db_167_HH_inc50,count_samples_VV_inc60,sigma0_db_102_VV_inc60,stdev_sigma0_db_102_VV_inc60,sigma0_db_133_VV_inc60,stdev_sigma0_db_133_VV_inc60,sigma0_db_167_VV_inc60,stdev_sigma0_db_167_VV_inc60,count_samples_VH_inc60,sigma0_db_102_VH_inc60,stdev_sigma0_db_102_VH_inc60,sigma0_db_133_VH_inc60,stdev_sigma0_db_133_VH_inc60,sigma0_db_167_VH_inc60,stdev_sigma0_db_167_VH_inc60,count_samples_HV_inc60,sigma0_db_102_HV_inc60,stdev_sigma0_db_102_HV_inc60,sigma0_db_133_HV_inc60,stdev_sigma0_db_133_HV_inc60,sigma0_db_167_HV_inc60,stdev_sigma0_db_167_HV_inc60,count_samples_HH_inc60,sigma0_db_102_HH_inc60,stdev_sigma0_db_102_HH_inc60,sigma0_db_133_HH_inc60,stdev_sigma0_db_133_HH_inc60,sigma0_db_167_HH_inc60,stdev_sigma0_db_167_HH_inc60
2011/09/19 22:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/20 02:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/20 06:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/20 10:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/20 14:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/20 18:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/20 22:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/21 02:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/21 06:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/21 10:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/21 14:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/21 18:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/21 22:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/22 02:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/22 06:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/22 10:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/22 14:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/22 18:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/22 22:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/23 02:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/23 06:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/23 10:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/23 14:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/23 18:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/23 22:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/24 02:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/24 06:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/24 10:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/24 14:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/24 18:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/24 22:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/25 02:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/25 06:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/25 10:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/25 14:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
2011/09/25 18:00:00,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,15,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999,17,99999,99999,99999,99999,99999,99999
