OBSTIME_START,AVG_T,AVG_TD,AVG_WS_10MIN,MAX_WG_10MIN,AVG_P_SEA,AVG_P_ST,MODE_WW_AWS,AVG_HH_AWS,MODE_HH_AWS,AVG_N_AWS,AVG_SNOW_AWS,SMMA2mean,SMMA10mean,SMMB2mean,SMMB10mean,SMMC2mean,TSMC2mean,TSMB2mean,TTM1mean,TTM2mean,SHM1mean,SHM2mean,SMMA2std,SMMA10std,SMMB2std,SMMB10std,SMMC2std,TSMC2std,TSMB2std,TTM1std,TTM2std,SHM1std,SHM2std,GWImean,GWIstd
2011/08/08 06:00:00,9.9,4.06,2.93,6.8,1002.932,981.428,0,2988,2250,3,99999,4.385000e-02,4.331667e-02,5.146250e-02,4.834583e-02,-5.660417e-02,1.110625e+01,1.116667e+01,9.687917e+00,9.840000e+00,7.600000e+00,3.660000e+00,2.533114e-04,5.527708e-05,2.766052e-04,9.119195e-05,1.368672e-04,3.465282e-01,7.476779e-01,8.915201e-01,8.273149e-01,1.414214e-01,3.878144e-01,-9.25,3.695820736
2011/08/08 10:00:00,11.37,3.68,3.85,8.2,1000.8,979.4462,0,4661.54,4500,7,99999,4.458333e-02,4.353750e-02,5.227083e-02,4.813750e-02,-5.625000e-02,1.227000e+01,1.315292e+01,1.137125e+01,1.141875e+01,7.863636e+00,5.950000e+00,1.598611e-04,8.569568e-05,1.513252e-04,4.841229e-05,1.384437e-04,2.998889e-01,4.076506e-01,3.437333e-01,3.608244e-01,2.307014e-01,2.692582e-01,-0.416666667,4.440686543
2011/08/08 14:00:00,10.64,3.86,3.74,8.3,998.952,977.596,0,1100.4,930,7,99999,4.429583e-02,4.364583e-02,5.161250e-02,4.787500e-02,-5.653333e-02,1.234708e+01,1.239417e+01,1.054292e+01,1.060667e+01,7.911111e+00,6.400000e+00,1.767276e-04,4.982609e-05,3.767321e-04,1.664582e-04,1.462494e-04,1.738409e-01,3.645193e-01,3.891495e-01,3.731808e-01,3.413843e-01,8.789937e+01,-15.72727273,5.100802076
2011/08/08 18:00:00,8.71,6.05,3.02,7.1,997.78,976.284,61,739.2,690,8,99999,4.393333e-02,4.345417e-02,5.047917e-02,4.727083e-02,-5.675000e-02,1.174042e+01,1.124708e+01,8.425833e+00,8.562917e+00,8.766667e+00,3.966667e+00,7.993053e-05,7.626252e-05,2.971800e-04,1.670309e-04,1.384437e-04,1.961606e-01,3.584978e-01,6.543758e-01,6.462358e-01,2.160247e-01,2.054805e-01,-25.58333333,3.800916955
2011/08/08 22:00:00,7.33,6.79,2.9,7.2,997.0308,975.45,61,263.08,150,7,99999,4.367083e-02,4.317500e-02,4.964167e-02,4.674167e-02,-5.465833e-02,1.107750e+01,1.019083e+01,7.042917e+00,7.166250e+00,7.691667e+00,6.871429e+00,7.894706e-05,8.779711e-05,1.868972e-04,1.440968e-04,1.217551e-03,1.563716e-01,2.064565e-01,1.052172e-01,1.082363e-01,7.285354e-01,4.861343e-01,-27.75,4.371914496
2011/08/09 02:00:00,7.41,6.84,2.64,5.7,996.892,975.328,0,205.2,180,8,99999,4.360000e-02,4.296957e-02,4.929565e-02,4.640000e-02,-5.513043e-02,1.069870e+01,9.889130e+00,7.160435e+00,7.328261e+00,8.510000e+00,6.442857e+00,1.387779e-17,4.601307e-05,3.585309e-05,7.223151e-05,1.965679e-04,6.095646e-02,4.210887e-02,1.089666e-01,9.716200e-02,4.229657e-01,5.421047e-01,-20.33333333,4.313474308
2011/08/09 06:00:00,8.31,7.26,3.55,7.9,997.576,976.064,0,216,180,8,99999,4.385000e-02,4.290000e-02,4.979167e-02,4.627500e-02,-5.577917e-02,1.079542e+01,1.061708e+01,8.061250e+00,8.215000e+00,9.300000e+00,99999,1.554563e-04,2.081668e-17,3.067527e-04,4.330127e-05,4.743233e-04,1.438164e-01,4.107968e-01,4.669253e-01,4.719110e-01,1.224745e-01,99999,-15.5,4.123105626
2011/08/09 10:00:00,9.12,8.17,3.12,7.1,998.3346,976.8769,52,223.85,240,7,99999,4.434583e-02,4.301667e-02,5.082917e-02,4.635417e-02,-5.605417e-02,1.130292e+01,1.172875e+01,8.964167e+00,9.088333e+00,8.346154e+00,99999,1.707317e-04,3.726780e-05,3.322639e-04,4.982609e-05,5.656701e-04,1.685843e-01,3.300544e-01,1.784404e-01,1.938570e-01,8.837119e-01,99999,-24.41666667,5.434876152
2011/08/09 14:00:00,9.63,8.85,2.9,6.2,998.688,977.244,61,205.2,240,8,99999,4.466667e-02,4.317083e-02,5.427917e-02,4.652500e-02,-5.055833e-02,1.149750e+01,1.187083e+01,9.400833e+00,9.559167e+00,8.111111e+00,7.460000e+00,1.404358e-04,4.545297e-05,3.027923e-03,6.614378e-05,3.545762e-03,7.578753e-02,2.257749e-01,2.232323e-01,2.423998e-01,8.157402e-01,1.743560e-01,-21.90909091,10.93118974
2011/08/09 18:00:00,9.82,9.23,2.26,4.9,998.436,977.008,0,194.4,180,8,99999,4.509583e-02,4.313750e-02,6.644583e-02,4.660000e-02,-5.292083e-02,1.143208e+01,1.150542e+01,9.607917e+00,9.773750e+00,7.600000e+00,99999,1.485462e-04,4.841229e-05,2.593578e-03,2.081668e-17,1.554005e-04,6.376906e-02,1.607788e-01,1.095437e-01,1.244258e-01,1.634625e+00,99999,-13.08333333,3.824759846
2011/08/09 22:00:00,10.11,9.57,1.77,4.4,997.9962,976.5962,0,152.31,90,8,99999,4.584167e-02,4.307083e-02,7.222083e-02,4.666667e-02,-5.240000e-02,1.125125e+01,1.117958e+01,9.844583e+00,1.000167e+01,8.750000e+00,99999,3.040239e-04,4.545297e-05,1.024280e-03,4.714045e-05,3.378856e-04,3.244386e-02,3.322639e-02,5.066057e-02,6.087327e-02,1.118034e-01,99999,-10.58333333,4.187825067
2011/08/10 02:00:00,9.91,9.66,1.32,3.6,997.484,976.1,81,34.8,30,8,99999,4.713478e-02,4.305217e-02,7.508261e-02,4.686957e-02,-5.210000e-02,1.118261e+01,1.108652e+01,9.791304e+00,9.879130e+00,7.060000e+00,7.233333e+00,4.516720e-04,4.995272e-05,7.710254e-04,7.480283e-05,5.038979e-04,1.358304e-02,2.614486e-02,3.959626e-02,4.158941e-02,1.122675e+00,1.247219e-01,-15.75,5.528849954
2011/08/10 06:00:00,9.85,9.54,2,5.4,997.832,976.432,62,74.4,60,7,99999,4.998333e-02,4.306667e-02,8.116667e-02,4.722500e-02,-5.499583e-02,1.123542e+01,1.124208e+01,9.731250e+00,9.845417e+00,7.433333e+00,6.650000e+00,1.340916e-03,4.714045e-05,3.569625e-03,2.005202e-04,1.078044e-02,3.487826e-02,7.399207e-02,7.287618e-02,7.847394e-02,6.128259e-01,1.054751e+00,-26.11111111,7.833333333
2011/08/10 10:00:00,9.56,8.97,2.97,8,999.1308,977.6692,61,140.77,120,8,99999,5.538333e-02,4.326250e-02,9.618333e-02,5.214583e-02,-6.755833e-02,1.134583e+01,1.161042e+01,9.455833e+00,9.600000e+00,7.566667e+00,7.025000e+00,1.476106e-03,1.183656e-04,2.840432e-03,2.534919e-03,1.533305e-02,8.519178e-02,2.031928e-01,5.579719e-01,5.535868e-01,3.036811e-01,2.680951e-01,-23.22222222,5.868938954
2011/08/10 14:00:00,8.68,7.98,2.85,7.6,1000.648,979.084,61,199.2,210,8,99999,5.923333e-02,4.395000e-02,1.025292e-01,6.090000e-02,-5.383333e-02,1.120750e+01,1.127292e+01,8.554583e+00,8.696667e+00,7.628571e+00,7.250000e+00,8.687475e-04,2.943920e-04,1.497909e-03,2.169677e-03,3.131382e-04,5.569635e-02,9.567650e-02,5.267662e-02,6.182412e-02,3.653346e-01,5.000000e-02,-15.75,5.495866215
2011/08/10 18:00:00,7.85,7.18,2.8,6.5,1001.296,979.676,10,408,180,8,99999,6.107500e-02,4.537500e-02,1.037625e-01,6.573333e-02,-5.280000e-02,1.082042e+01,1.046000e+01,7.785833e+00,7.887500e+00,7.800000e+00,7.300000e+00,2.222049e-04,5.027010e-04,1.866648e-04,7.255266e-04,4.330127e-04,1.877827e-01,3.621234e-01,3.369708e-01,3.432352e-01,2.449490e-01,8.809468e+01,-17.41666667,4.48144322
2011/08/10 22:00:00,7.37,6.37,2.15,5,1001.4,979.7462,22,780,480,8,99999,6.111250e-02,4.687500e-02,1.028167e-01,6.718750e-02,-4.971667e-02,1.024375e+01,9.572083e+00,7.325000e+00,7.392083e+00,7.912500e+00,99999,1.809984e-04,3.755551e-04,3.793269e-04,2.107773e-04,2.981424e-04,1.368032e-01,2.001453e-01,1.946150e-01,1.999371e-01,3.672108e-01,99999,-13.83333333,2.367712104
2011/08/11 02:00:00,7.03,6.13,2.42,5.7,1001.448,979.752,61,1215.6,1500,8,99999,6.031304e-02,4.832174e-02,1.017304e-01,6.762609e-02,-4.961304e-02,9.831304e+00,9.079130e+00,6.924783e+00,7.001739e+00,6.650000e+00,7.250000e+00,1.940514e-04,4.481426e-04,3.664575e-04,7.922116e-05,3.467919e-04,7.338430e-02,6.405928e-02,9.291743e-02,9.172986e-02,4.031129e-01,1.500000e-01,-18.5,5.502065728
2011/08/11 06:00:00,8.05,5.54,3.25,8.6,1001.76,980.136,0,997.2,480,7,99999,6.077917e-02,5.007083e-02,1.031000e-01,6.781667e-02,-5.034167e-02,9.879167e+00,9.620833e+00,7.956667e+00,8.085833e+00,7.611111e+00,99999,2.645423e-04,5.933515e-04,1.322876e-04,7.453560e-05,4.261423e-04,1.301255e-01,3.859503e-01,6.237899e-01,6.346647e-01,5.645932e-01,99999,-11.83333333,3.242707436
2011/08/11 10:00:00,9.96,4.42,3.74,8.7,1002.7615,981.2577,0,878.08,810,7,99999,6.175833e-02,5.223750e-02,1.027125e-01,6.797500e-02,-5.195417e-02,1.071292e+01,1.138000e+01,9.879583e+00,1.002542e+01,8.200000e+00,6.933333e+00,3.213470e-04,4.498264e-04,3.004337e-04,4.330127e-05,6.103136e-04,3.000067e-01,4.228376e-01,3.031567e-01,3.036991e-01,1.369306e-01,5.436502e-01,-4.083333333,3.679385654
2011/08/11 14:00:00,10.45,4.49,2.07,5.7,1004.1533,982.66,0,1008,840,7,99999,6.153333e-02,5.238333e-02,1.009958e-01,6.794583e-02,-5.256250e-02,1.129292e+01,1.191458e+01,1.041292e+01,1.051333e+01,8.000000e+00,99999,3.399346e-04,1.950783e-04,6.167652e-04,4.982609e-05,8.569568e-05,7.519304e-02,1.545957e-01,2.482015e-01,2.260838e-01,1.839732e-01,99999,-5,1.414213562
2011/08/11 18:00:00,9.44,5.32,.63,3,1005.452,983.848,0,2349.6,3150,7,99999,5.993750e-02,5.142917e-02,9.843333e-02,6.786250e-02,-5.197083e-02,1.110792e+01,1.108792e+01,9.255833e+00,9.156250e+00,7.933333e+00,99999,6.101998e-04,3.668323e-04,9.281104e-04,4.841229e-05,6.274812e-04,2.734194e-01,6.806919e-01,1.483916e+00,1.615740e+00,8.692270e-02,99999,99999,99999
2011/08/11 22:00:00,6.44,5.63,.72,2,1006.7846,984.9154,0,2148.46,1380,6,99999,5.828333e-02,5.005833e-02,9.603333e-02,6.767500e-02,-5.135417e-02,1.007333e+01,9.363333e+00,6.139167e+00,6.050000e+00,8.187500e+00,99999,3.171050e-04,3.817904e-04,4.515406e-04,5.951190e-05,2.020296e-04,2.296676e-01,4.400063e-01,6.899693e-01,7.483259e-01,1.615356e-01,99999,99999,99999
2011/08/12 02:00:00,2.63,2.28,.71,1.9,1008.252,986.056,0,380.4,0,0,99999,5.675652e-02,4.876522e-02,9.399565e-02,6.747391e-02,-5.207826e-02,8.807826e+00,7.145652e+00,2.089130e+00,1.962609e+00,8.388889e+00,7.925000e+00,4.073521e-04,3.433957e-04,5.352596e-04,6.055821e-05,5.070393e-05,3.792436e-01,4.129199e-01,7.860795e-01,7.654054e-01,5.636083e-01,8.291562e-02,99999,99999
2011/08/12 06:00:00,8.94,4.74,.54,2.7,1008.576,986.868,0,2276.4,2850,3,99999,5.637917e-02,4.788333e-02,9.338750e-02,6.733750e-02,-5.187083e-02,8.793750e+00,8.519167e+00,8.083750e+00,8.218333e+00,8.471429e+00,4.728571e+00,2.532771e-04,1.312335e-04,1.562917e-04,4.841229e-05,4.712388e-04,5.215986e-01,1.176941e+00,2.437507e+00,2.385920e+00,4.787313e-01,3.953815e-01,10.33333333,0.577350269
2011/08/12 10:00:00,13.05,3.53,1.94,7.2,1009.0538,987.6577,0,1468.85,1140,7,99999,5.797500e-02,4.781667e-02,9.490833e-02,6.730833e-02,-5.265417e-02,1.108500e+01,1.280958e+01,1.224958e+01,1.241167e+01,8.309524e+00,5.554545e+00,4.342138e-04,5.527708e-05,3.914893e-04,2.763854e-05,9.565200e-05,5.401157e-01,5.369860e-01,5.269763e-01,4.701566e-01,1.630214e-01,5.331956e-01,15.36363636,6.03775997
2011/08/12 14:00:00,12.6,4.26,2.86,10.6,1010.256,988.78,0,1543.2,1380,7,99999,5.811250e-02,4.775417e-02,9.403750e-02,6.720833e-02,-5.315417e-02,1.243375e+01,1.334292e+01,1.219750e+01,1.226208e+01,8.455000e+00,5.490909e+00,4.910130e-04,8.154327e-05,7.111098e-04,2.763854e-05,5.751660e-04,2.101748e-01,5.709457e-01,1.481059e+00,1.459349e+00,4.283398e-01,3.604405e-01,10.8,9.271221902
2011/08/12 18:00:00,9.24,6.04,1.12,4.3,1011.96,990.2,0,2265.6,0,4,99999,5.615833e-02,4.727083e-02,9.099167e-02,6.698750e-02,-5.403333e-02,1.132458e+01,1.118583e+01,8.977500e+00,9.062500e+00,8.986957e+00,5,6.197558e-04,1.925253e-04,1.102239e-03,1.092112e-04,8.498366e-05,4.482557e-01,9.911858e-01,1.711849e+00,1.941495e+00,2.251653e-01,1.000000e-01,-8.916666667,5.806866364
2011/08/12 22:00:00,6.07,5.39,.93,3,1013.8923,991.8385,0,1353.46,1350,4,99999,5.457500e-02,4.644583e-02,8.827500e-02,6.659167e-02,-5.382917e-02,9.890417e+00,8.921667e+00,5.490833e+00,5.419167e+00,9.578947e+00,99999,3.281895e-04,2.309025e-04,4.361288e-04,1.037492e-04,1.457142e-04,3.205916e-01,4.689142e-01,6.768426e-01,7.159895e-01,1.104009e-01,99999,-16.83333333,3.406766885
2011/08/13 02:00:00,2.2,1.95,.28,2,1015.816,993.44,20,261.6,30,3,99999,5.341304e-02,4.571304e-02,8.676087e-02,6.633043e-02,-5.406957e-02,8.698696e+00,7.186522e+00,1.866522e+00,1.798696e+00,9.340000e+00,99999,2.739475e-04,1.962792e-04,3.306635e-04,8.040540e-05,2.155575e-04,3.055758e-01,2.796365e-01,7.829188e-01,7.971324e-01,3.023243e-01,99999,-24,4.552721464
2011/08/13 06:00:00,8.72,5.49,.19,2.2,1016.62,994.724,0,2490,0,1,99999,5.319167e-02,4.524583e-02,8.645417e-02,6.615000e-02,-5.455417e-02,8.690000e+00,8.210833e+00,7.656667e+00,7.719583e+00,9.521053e+00,5.616667e+00,2.177856e-04,6.441510e-05,1.554005e-04,5.000000e-05,2.828120e-04,4.821998e-01,8.477073e-01,2.991451e+00,2.908464e+00,3.860446e-01,2.910708e-01,-10.4,8.682037651
2011/08/13 10:00:00,14.72,4,1.13,8.8,1017.1231,995.6692,0,1240.38,1500,3,99999,5.521250e-02,4.542917e-02,8.874167e-02,6.608333e-02,-5.361667e-02,1.103167e+01,1.321125e+01,1.381917e+01,1.382917e+01,8.692308e+00,5.150000e+00,1.293997e-03,1.513252e-04,6.639005e-04,3.726780e-05,6.914156e-04,9.659092e-01,7.974559e-01,1.339322e+00,1.153556e+00,2.268905e-01,2.872281e-01,14.42857143,9.466733736
2011/08/13 14:00:00,16.28,2.94,1.26,4.3,1017.772,996.412,0,1764,1650,6,99999,5.689583e-02,4.624583e-02,8.878333e-02,6.592083e-02,-5.372500e-02,1.400042e+01,1.415917e+01,1.567333e+01,1.566167e+01,8.300000e+00,5.133333e+00,7.945015e-04,1.079319e-04,4.422166e-04,4.982609e-05,1.686775e-03,3.373855e-01,3.119417e-01,5.509739e-01,3.694327e-01,0,5.734884e-01,34.42857143,15.18614657
2011/08/13 18:00:00,13.16,6.89,1.02,3.5,1018.94,997.328,0,2424,2700,6,99999,5.456250e-02,4.609583e-02,8.631250e-02,6.565000e-02,-5.498333e-02,1.268333e+01,1.249875e+01,1.241542e+01,1.240083e+01,8.125000e+00,99999,6.700824e-04,1.240939e-04,1.066659e-03,1.354006e-04,1.312335e-04,4.853922e-01,9.479861e-01,2.116154e+00,2.305038e+00,8.291562e-02,99999,6.909090909,9.191893662
2011/08/13 22:00:00,7.92,6.22,1.16,2.7,1021.0538,999.0154,0,1292.31,0,4,99999,5.272917e-02,4.549167e-02,8.343750e-02,6.508750e-02,-5.513333e-02,1.101833e+01,9.963333e+00,7.526250e+00,7.395000e+00,8.416667e+00,99999,3.845768e-04,1.934698e-04,5.242554e-04,1.452369e-04,6.871843e-05,4.124992e-01,6.370745e-01,1.101703e+00,1.200437e+00,2.986079e-01,99999,-14.41666667,5.035480176
2011/08/14 02:00:00,3.45,3,.73,2.3,1022.86,1000.412,0,0,0,0,99999,5.134783e-02,4.487391e-02,8.156522e-02,6.468696e-02,-5.521304e-02,9.528261e+00,7.828261e+00,3.222609e+00,3.040000e+00,9.433333e+00,99999,3.334530e-04,1.647591e-04,4.389797e-04,9.914569e-05,1.361085e-04,3.657589e-01,3.729512e-01,9.345504e-01,8.853297e-01,1.619328e-01,99999,-19.83333333,4.130448651
2011/08/14 06:00:00,12.33,7.59,.77,3.8,1022.904,1001.164,0,0,0,0,99999,5.112917e-02,4.448750e-02,8.115417e-02,6.444167e-02,-5.465833e-02,9.512083e+00,9.026667e+00,1.073375e+01,1.080750e+01,8.727273e+00,5.066667e+00,2.964782e-04,5.253967e-05,2.101174e-04,5.713046e-05,8.533838e-04,5.641881e-01,1.056439e+00,3.593881e+00,3.528546e+00,4.047242e-01,7.039571e-01,-3.6,11.256603
2011/08/14 10:00:00,18.58,5.58,2.14,5.7,1022.6269,1001.3423,0,267.69,0,0,99999,5.332500e-02,4.478333e-02,8.380833e-02,6.430833e-02,-5.397083e-02,1.197083e+01,1.467042e+01,1.789125e+01,1.797708e+01,7.733333e+00,4.016667e+00,1.513894e-03,2.995367e-04,8.548473e-04,2.763854e-05,2.978802e-04,1.104770e+00,8.982366e-01,1.200723e+00,9.308351e-01,2.494438e-01,4.946941e-01,46.2,61.63765083
2011/08/14 14:00:00,20.37,4.91,2.57,6.3,1022.372,1001.204,0,0,0,0,99999,5.472500e-02,4.577500e-02,8.414167e-02,6.420000e-02,-5.448333e-02,1.507792e+01,1.542917e+01,1.989875e+01,1.997708e+01,7.400000e+00,2.580000e+00,7.551214e-04,9.242114e-05,3.839669e-04,5.000000e-05,2.114763e-04,2.718912e-01,6.326263e-01,3.826477e-01,2.395391e-01,1.000000e-01,9.620811e-01,95,24.88372962
2011/08/14 18:00:00,15.24,6.07,1.8,5.2,1023.296,1001.752,0,0,0,0,99999,5.247500e-02,4.566667e-02,8.132917e-02,6.376667e-02,-5.187917e-02,1.356500e+01,1.318292e+01,1.459250e+01,1.441208e+01,7.400000e+00,3.100000e+00,7.218322e-04,1.247219e-04,1.454728e-03,2.357023e-04,1.855617e-03,5.899718e-01,1.178189e+00,3.097975e+00,3.443646e+00,8.921764e+01,8.738972e+01,-1.666666667,3.214550254
2011/08/14 22:00:00,6.67,5.28,1.15,2.7,1025.6692,1003.4269,0,0,0,0,99999,5.033750e-02,4.501667e-02,7.764167e-02,6.287500e-02,-5.377917e-02,1.147417e+01,9.888333e+00,6.381667e+00,6.025833e+00,8.750000e+00,99999,4.635124e-04,2.153808e-04,7.070577e-04,2.331845e-04,2.570665e-03,5.303766e-01,6.688900e-01,1.413364e+00,1.319766e+00,5.000000e-02,99999,-21.09090909,3.884701931
2011/08/15 02:00:00,4.15,3.67,1.39,5.1,1027.304,1004.824,0,0,0,0,99999,4.899565e-02,4.433043e-02,7.562174e-02,6.226957e-02,-5.606522e-02,9.933913e+00,8.117391e+00,3.742174e+00,3.560870e+00,9.575000e+00,99999,2.595619e-04,1.333018e-04,4.074913e-04,1.120356e-04,7.580694e-05,3.166227e-01,2.629303e-01,8.134305e-01,8.655529e-01,2.165064e-01,99999,-24.25,3.414541098
2011/08/15 06:00:00,13.82,7.6,1.72,5.1,1026.96,1005.228,0,216,0,0,99999,4.895000e-02,4.403333e-02,7.528333e-02,6.196250e-02,-5.521250e-02,1.009417e+01,9.632500e+00,1.225417e+01,1.231583e+01,8.677778e+00,5.200000e+00,3.304038e-04,4.714045e-05,2.094968e-04,8.569568e-05,6.379084e-04,5.732867e-01,1.095564e+00,3.729293e+00,3.716242e+00,5.902500e-01,8.899880e+01,-4.777777778,10.25643429
2011/08/15 10:00:00,18.95,5.89,3.3,8.5,1026.4346,1005.0885,0,1153.85,0,2,99999,5.045417e-02,4.433333e-02,7.772083e-02,6.180000e-02,-5.455000e-02,1.232792e+01,1.471375e+01,1.844583e+01,1.863833e+01,6.566667e+00,4.800000e+00,6.714283e-04,1.907587e-04,7.432918e-04,1.387779e-17,2.236068e-04,6.604164e-01,6.973092e-01,5.652280e-01,4.928038e-01,3.771236e-01,7.648529e-01,31.18181818,6.242085898
2011/08/15 14:00:00,19.82,4.16,3.88,8.3,1024.98,1003.744,0,342,0,0,99999,5.097083e-02,4.488333e-02,7.776667e-02,6.165000e-02,-5.491250e-02,1.452833e+01,1.522917e+01,1.974125e+01,1.973417e+01,7.700000e+00,4,4.117839e-04,7.453560e-05,3.460090e-04,8.660254e-05,2.948340e-04,2.722080e-01,6.136022e-01,5.007104e-01,3.100258e-01,4.618802e-01,2.160247e-01,49.27272727,10.81749425
2011/08/15 18:00:00,16.4,6.22,3.15,7.8,1024.616,1003.132,0,0,0,0,99999,4.963750e-02,4.487083e-02,7.489583e-02,6.112500e-02,-5.560833e-02,1.346083e+01,1.314458e+01,1.569167e+01,1.584625e+01,5.816667e+00,4.750000e+00,5.015081e-04,5.384520e-05,1.341790e-03,2.553592e-04,3.040239e-04,4.821991e-01,9.717252e-01,2.146392e+00,2.230861e+00,1.109680e+00,1.500000e-01,-5.166666667,4.490731195
2011/08/15 22:00:00,11.32,5.08,2.55,6.2,1025.5769,1003.6846,0,0,0,0,99999,4.800000e-02,4.440000e-02,7.149583e-02,6.016250e-02,-5.614583e-02,1.172250e+01,1.030958e+01,9.742500e+00,9.724167e+00,4.988889e+00,6,4.041452e-04,1.870829e-04,7.097412e-04,2.611074e-04,7.058781e-05,4.471693e-01,5.938187e-01,1.118787e+00,1.055687e+00,2.601044e-01,8.716311e+01,-12.81818182,6.882124408
2011/08/16 02:00:00,8.7,5.84,2.13,4.9,1025.144,1003.068,0,698.4,0,3,99999,4.697826e-02,4.385652e-02,6.960870e-02,5.947391e-02,-5.633478e-02,1.050826e+01,9.116522e+00,7.265217e+00,7.322174e+00,99999,99999,1.613975e-04,1.173108e-04,3.174806e-04,1.325909e-04,6.330530e-05,1.995136e-01,3.609722e-01,6.740073e-01,7.833316e-01,99999,99999,-17.75,5.224505196
2011/08/16 06:00:00,12.38,7.5,2.84,7.2,1023.492,1001.732,0,1143.6,1500,5,99999,4.730417e-02,4.371667e-02,6.963333e-02,5.918750e-02,-5.597500e-02,1.094875e+01,1.093500e+01,1.196250e+01,1.206792e+01,7.850000e+00,4.766667e+00,2.226342e-04,3.726780e-05,1.929306e-04,8.322910e-05,1.450575e-04,3.284092e-01,7.286460e-01,1.232525e+00,1.194902e+00,5.000000e-02,1.699673e-01,-4.916666667,2.353269808
2011/08/16 10:00:00,17.28,9.23,4.04,10,1022.2346,1000.85,0,1291.15,1290,6,99999,4.872083e-02,4.403750e-02,7.101667e-02,5.902917e-02,-5.506250e-02,1.269792e+01,1.411417e+01,1.708125e+01,1.712875e+01,7.320000e+00,5.460000e+00,7.599228e-04,1.866648e-04,6.094168e-04,4.545297e-05,3.326817e-04,8.314444e-01,1.013373e+00,1.770377e+00,1.674869e+00,4.874423e-01,2.416609e-01,13.33333333,12.86468033
2011/08/16 14:00:00,19.19,8.08,4,8.2,1020.748,999.56,0,1720.8,1650,5,99999,4.975833e-02,4.472500e-02,7.114167e-02,5.897500e-02,-5.529583e-02,1.473292e+01,1.535292e+01,1.912042e+01,1.924042e+01,6.150000e+00,5.472727e+00,2.515231e-04,9.682458e-05,2.139250e-04,9.682458e-05,9.344859e-05,8.638476e-02,3.025927e-01,3.209034e-01,3.925927e-01,6.873864e-01,1.052349e-01,30.91666667,10.18428677
2011/08/16 18:00:00,15.74,5.44,2.6,6.8,1020.772,999.32,0,1140,0,2,99999,4.831250e-02,4.471667e-02,6.857500e-02,5.844167e-02,-5.556250e-02,1.372875e+01,1.337083e+01,1.487333e+01,1.494333e+01,7.900000e+00,5.500000e+00,6.043678e-04,1.027402e-04,1.230938e-03,2.691293e-04,1.910770e-04,5.501311e-01,1.080648e+00,2.334357e+00,2.526336e+00,1.000000e-01,8.760927e+01,1.4,10.72069649
2011/08/16 22:00:00,9.18,6.63,2.03,4.5,1022.05,1000.0731,0,0,0,0,99999,4.652083e-02,4.415000e-02,6.531250e-02,5.740833e-02,-5.608750e-02,1.179667e+01,1.025917e+01,8.382083e+00,8.410833e+00,8.270000e+00,99999,3.947353e-04,1.870829e-04,6.948096e-04,2.885548e-04,3.307189e-05,4.728959e-01,5.565438e-01,5.961542e-01,5.321178e-01,1.734935e-01,99999,-15.09090909,4.657350007
2011/08/17 02:00:00,6.56,5.53,1.79,4,1021.912,999.74,0,0,0,0,99999,4.536957e-02,4.353913e-02,6.330435e-02,5.666957e-02,-5.612174e-02,1.042696e+01,8.575652e+00,5.257826e+00,5.228696e+00,9.450000e+00,99999,2.773082e-04,1.712845e-04,4.582369e-04,1.572447e-04,8.825123e-05,3.186034e-01,3.172686e-01,7.442823e-01,7.972578e-01,4.980518e-01,99999,-20.75,3.840572874
2011/08/17 06:00:00,11.86,7.75,3.17,7.3,1020.904,999.176,0,1170,0,1,99999,4.531667e-02,4.317917e-02,6.274167e-02,5.628750e-02,-5.577083e-02,1.044875e+01,9.772500e+00,1.124375e+01,1.123708e+01,8.791667e+00,5.150000e+00,2.808717e-04,4.061164e-05,1.469599e-04,7.252873e-05,3.233666e-04,4.530665e-01,8.194421e-01,2.156088e+00,1.976016e+00,5.171369e-01,5.500000e-01,-5.272727273,8.149735077
2011/08/17 10:00:00,16.7,7.7,4.6,10.3,1019.85,998.4769,0,1157.31,960,3,99999,4.721250e-02,4.351250e-02,6.470833e-02,5.613750e-02,-5.507917e-02,1.229958e+01,1.450417e+01,1.652125e+01,1.661458e+01,7.300000e+00,5.728571e+00,1.098223e-03,2.554612e-04,6.861224e-04,4.841229e-05,2.290909e-04,6.763473e-01,6.405981e-01,8.629084e-01,8.026050e-01,0,3.806546e-01,22.7,10.93465439
2011/08/17 14:00:00,17.42,7.73,3.48,7.7,1018.724,997.448,0,1896,1800,7,99999,4.788333e-02,4.417917e-02,6.437083e-02,5.602083e-02,-5.529583e-02,1.383083e+01,1.471250e+01,1.733125e+01,1.742583e+01,7.350000e+00,5.616667e+00,4.561311e-04,4.982609e-05,5.827229e-04,1.117257e-04,7.347997e-05,1.321589e-01,3.807914e-01,4.268032e-01,4.133191e-01,5.500000e-01,1.674979e-01,13.75,5.361902647
2011/08/17 18:00:00,15.93,9.66,2.34,6.2,1018.816,997.428,0,2478,2100,7,99999,4.691250e-02,4.412917e-02,6.243750e-02,5.544167e-02,-5.526667e-02,1.330792e+01,1.359667e+01,1.561458e+01,1.564417e+01,99999,99999,2.260393e-04,7.347997e-05,5.422273e-04,2.019007e-04,4.714045e-05,2.061549e-01,4.829826e-01,7.991192e-01,8.191556e-01,99999,99999,3.083333333,7.621242243
